"","R0","Trig","Dur","Scenario","variable","Total incidence","Maximum incidence","Mean time","Max time","Median time"
"1794","2.2",400,0.5,"CI_HQ_SD","incSARI",425245.3,3218.3,261.611846856391,242,222
"1795","2.2",400,0.5,"PC_CI_SD","incSARI",252522.7,1700.8,376.266147954223,126,378
"1796","2.2",400,0.5,"PC_CI_HQ_SD","incSARI",210215.4,1507.8,374.77189920434,124,348
"1797","2.2",400,0.25,"NoInt","incSARI",2067323.5,53764.5,161.187989639744,162,161
"1798","2.2",400,0.25,"CI_HQ_SD","incSARI",405670.8,3218.3,249.197797080786,242,218
"1799","2.2",400,0.25,"PC_CI_SD","incSARI",233329.7,1700.8,366.799414305166,126,322
"1800","2.2",400,0.25,"PC_CI_HQ_SD","incSARI",177137.1,1507.8,370.858427173077,124,374
"1801","2.4",60,0.75,"NoInt","incSARI",2242759.9,62613.6,151.617081302372,148,151
"1802","2.4",60,0.75,"CI_HQ_SD","incSARI",499550.9,4922.6,219.586448147726,230,216
"1803","2.4",60,0.75,"PC_CI_SD","incSARI",80260.9,485.7,331.51925906637,122,266
"1804","2.4",60,0.75,"PC_CI_HQ_SD","incSARI",60065.7,444.3,337.825219717742,115,298
"1805","2.4",60,0.5,"NoInt","incSARI",2242759.9,62613.6,151.617081302372,148,151
"1806","2.4",60,0.5,"CI_HQ_SD","incSARI",497438,4922.6,218.085751189093,230,216
"1807","2.4",60,0.5,"PC_CI_SD","incSARI",75893.5,485.7,318.039938861694,122,238
"1808","2.4",60,0.5,"PC_CI_HQ_SD","incSARI",57595.4,444.3,331.715890505145,115,293
"1809","2.4",60,0.25,"NoInt","incSARI",2242759.9,62613.6,151.617081302372,148,151
"1810","2.4",60,0.25,"CI_HQ_SD","incSARI",495458.5,4922.6,216.609378383861,230,215
"1811","2.4",60,0.25,"PC_CI_SD","incSARI",72305.8,485.7,321.768104356774,122,221
"1812","2.4",60,0.25,"PC_CI_HQ_SD","incSARI",49976.2,444.3,303.484372561339,115,237
"1813","2.4",100,0.75,"NoInt","incSARI",2242759.9,62613.6,151.617081302372,148,151
"1814","2.4",100,0.75,"CI_HQ_SD","incSARI",510385.4,4679.7,220.38831694637,228,213
"1815","2.4",100,0.75,"PC_CI_SD","incSARI",117840.8,689.8,343.064957128601,121,330
"1816","2.4",100,0.75,"PC_CI_HQ_SD","incSARI",88788.5,651,348.74431148178,114,341
"1817","2.4",100,0.5,"NoInt","incSARI",2242759.9,62613.6,151.617081302372,148,151
"1818","2.4",100,0.5,"CI_HQ_SD","incSARI",507071.8,4679.7,218.304932161481,228,212
"1819","2.4",100,0.5,"PC_CI_SD","incSARI",113947.7,689.8,348.563885010404,121,349
"1820","2.4",100,0.5,"PC_CI_HQ_SD","incSARI",83914.9,651,347.305635828679,114,315
"1821","2.4",100,0.25,"NoInt","incSARI",2242759.9,62613.6,151.617081302372,148,151
"1822","2.4",100,0.25,"CI_HQ_SD","incSARI",502966.5,4679.7,215.424744789166,228,212
"1823","2.4",100,0.25,"PC_CI_SD","incSARI",100673.2,689.8,330.266913140737,121,250
"1824","2.4",100,0.25,"PC_CI_HQ_SD","incSARI",76205.7,651,338.843472338683,114,308
"1825","2.4",200,0.75,"NoInt","incSARI",2242759.9,62613.6,151.617081302372,148,151
"1826","2.4",200,0.75,"CI_HQ_SD","incSARI",538165.4,4524.3,224.652242600509,186,207
"1827","2.4",200,0.75,"PC_CI_SD","incSARI",208906.5,1263.4,352.740903705725,119,322
"1828","2.4",200,0.75,"PC_CI_HQ_SD","incSARI",161979.5,1142.4,359.859054386512,118,346
"1829","2.4",200,0.5,"NoInt","incSARI",2242759.9,62613.6,151.617081302372,148,151
"1830","2.4",200,0.5,"CI_HQ_SD","incSARI",531213.7,4524.3,221.117714961041,186,207
"1831","2.4",200,0.5,"PC_CI_SD","incSARI",191565.7,1263.4,341.736111944884,119,329
"1832","2.4",200,0.5,"PC_CI_HQ_SD","incSARI",147253.1,1142.4,361.269917577287,118,363
"1833","2.4",200,0.25,"NoInt","incSARI",2242759.9,62613.6,151.617081302372,148,151
"1834","2.4",200,0.25,"CI_HQ_SD","incSARI",523787.7,4524.3,217.073922888987,186,206
"1835","2.4",200,0.25,"PC_CI_SD","incSARI",174215,1263.4,339.13842550871,119,351
"1836","2.4",200,0.25,"PC_CI_HQ_SD","incSARI",133726.1,1142.4,351.304454403441,118,312
"1837","2.4",300,0.75,"NoInt","incSARI",2242759.9,62613.6,151.617081302372,148,151
"1838","2.4",300,0.75,"CI_HQ_SD","incSARI",564811.1,4746.9,230.892662697316,186,205
"1839","2.4",300,0.75,"PC_CI_SD","incSARI",286289.9,1785.7,356.79513877367,121,319
"1840","2.4",300,0.75,"PC_CI_HQ_SD","incSARI",222390.6,1540.3,360.557167883894,119,340
"1841","2.4",300,0.5,"NoInt","incSARI",2242759.9,62613.6,151.617081302372,148,151
"1842","2.4",300,0.5,"CI_HQ_SD","incSARI",555625.9,4746.9,226.747173952834,186,204
"1843","2.4",300,0.5,"PC_CI_SD","incSARI",267678,1785.7,354.90387331047,121,325
"1844","2.4",300,0.5,"PC_CI_HQ_SD","incSARI",201667.1,1540.3,358.285176412018,119,358
"1845","2.4",300,0.25,"NoInt","incSARI",2242759.9,62613.6,151.617081302372,148,151
"1846","2.4",300,0.25,"CI_HQ_SD","incSARI",542618.3,4746.9,220.300159983546,186,202
"1847","2.4",300,0.25,"PC_CI_SD","incSARI",242601.2,1785.7,348.544803570634,121,345
"1848","2.4",300,0.25,"PC_CI_HQ_SD","incSARI",183467.2,1540.3,353.361699529943,119,312
"1849","2.4",400,0.75,"NoInt","incSARI",2242759.9,62613.6,151.617081302372,148,151
"1850","2.4",400,0.75,"CI_HQ_SD","incSARI",587789,4813,237.590359295598,185,205
"1851","2.4",400,0.75,"PC_CI_SD","incSARI",349979.9,2141.8,357.354650081333,123,323
"1852","2.4",400,0.75,"PC_CI_HQ_SD","incSARI",272475.9,1819,357.950492502273,122,334
"1853","2.4",400,0.5,"NoInt","incSARI",2242759.9,62613.6,151.617081302372,148,151
"1854","2.4",400,0.5,"CI_HQ_SD","incSARI",575819.1,4813,232.466391615006,185,203
"1855","2.4",400,0.5,"PC_CI_SD","incSARI",322905.7,2141.8,346.94405704204,123,313
"1856","2.4",400,0.5,"PC_CI_HQ_SD","incSARI",253243.3,1819,357.388316689918,122,353
"1857","2.4",400,0.25,"NoInt","incSARI",2242759.9,62613.6,151.617081302372,148,151
"1858","2.4",400,0.25,"CI_HQ_SD","incSARI",557977.8,4813,224.003058723842,185,201
"1859","2.4",400,0.25,"PC_CI_SD","incSARI",293144.5,2141.8,342.647707188775,123,335
"1860","2.4",400,0.25,"PC_CI_HQ_SD","incSARI",220188.3,1819,356.096518298202,122,326
"1861","2.6",60,0.75,"NoInt","incSARI",2387954.1,75884,145.20181895456,144,145
"1862","2.6",60,0.75,"CI_HQ_SD","incSARI",640495.7,6837.6,202.046502107664,186,198
"1863","2.6",60,0.75,"PC_CI_SD","incSARI",127859.2,675.6,296.368706358244,122,220
"1864","2.6",60,0.75,"PC_CI_HQ_SD","incSARI",83341.2,590.2,321.370719404088,120,261
"1865","2.6",60,0.5,"NoInt","incSARI",2387954.1,75884,145.20181895456,144,145
"1866","2.6",60,0.5,"CI_HQ_SD","incSARI",639204.9,6837.6,201.377158873469,186,198
"1867","2.6",60,0.5,"PC_CI_SD","incSARI",121179,675.6,278.756089751525,122,211
"1868","2.6",60,0.5,"PC_CI_HQ_SD","incSARI",76551,590.2,308.921457590365,120,211
"1869","2.6",60,0.25,"NoInt","incSARI",2387954.1,75884,145.20181895456,144,145
"1870","2.6",60,0.25,"CI_HQ_SD","incSARI",637109.9,6837.6,200.283982716326,186,198
"1871","2.6",60,0.25,"PC_CI_SD","incSARI",119836.3,675.6,280.8313499332,122,209
"1872","2.6",60,0.25,"PC_CI_HQ_SD","incSARI",68555.6,590.2,284.132100076434,120,181
"1873","2.6",100,0.75,"NoInt","incSARI",2387954.1,75884,145.20181895456,144,145
"1874","2.6",100,0.75,"CI_HQ_SD","incSARI",649646.2,6998.9,202.217031516539,186,195
"1875","2.6",100,0.75,"PC_CI_SD","incSARI",172870.8,920.8,316.906408138332,124,234
"1876","2.6",100,0.75,"PC_CI_HQ_SD","incSARI",119200.7,844.7,336.347069270566,111,308
"1877","2.6",100,0.5,"NoInt","incSARI",2387954.1,75884,145.20181895456,144,145
"1878","2.6",100,0.5,"CI_HQ_SD","incSARI",647229.1,6998.9,201.1761150727,186,195
"1879","2.6",100,0.5,"PC_CI_SD","incSARI",164421.8,920.8,310.700910706488,124,223
"1880","2.6",100,0.5,"PC_CI_HQ_SD","incSARI",109332.8,844.7,322.252793306309,111,306
"1881","2.6",100,0.25,"NoInt","incSARI",2387954.1,75884,145.20181895456,144,145
"1882","2.6",100,0.25,"CI_HQ_SD","incSARI",644248,6998.9,199.679710918777,186,195
"1883","2.6",100,0.25,"PC_CI_SD","incSARI",147802.5,920.8,278.493993673991,124,203
"1884","2.6",100,0.25,"PC_CI_HQ_SD","incSARI",99360.3,844.7,313.395367163746,111,218
"1885","2.6",200,0.75,"NoInt","incSARI",2387954.1,75884,145.20181895456,144,145
"1886","2.6",200,0.75,"CI_HQ_SD","incSARI",672352.7,7087,205.032647150818,186,191
"1887","2.6",200,0.75,"PC_CI_SD","incSARI",274318.3,1600.9,331.314407387331,118,271
"1888","2.6",200,0.75,"PC_CI_HQ_SD","incSARI",203895.7,1424.6,349.811814079453,117,312
"1889","2.6",200,0.5,"NoInt","incSARI",2387954.1,75884,145.20181895456,144,145
"1890","2.6",200,0.5,"CI_HQ_SD","incSARI",668471.4,7087,203.542869896902,186,190
"1891","2.6",200,0.5,"PC_CI_SD","incSARI",256525.8,1600.9,321.013190486103,118,239
"1892","2.6",200,0.5,"PC_CI_HQ_SD","incSARI",192817.4,1424.6,345.408464692502,117,311
"1893","2.6",200,0.25,"NoInt","incSARI",2387954.1,75884,145.20181895456,144,145
"1894","2.6",200,0.25,"CI_HQ_SD","incSARI",661076.9,7087,199.941445692627,186,190
"1895","2.6",200,0.25,"PC_CI_SD","incSARI",239990.7,1600.9,317.956552483075,118,219
"1896","2.6",200,0.25,"PC_CI_HQ_SD","incSARI",172495.7,1424.6,332.142442391318,117,324
"1897","2.6",300,0.75,"NoInt","incSARI",2387954.1,75884,145.20181895456,144,145
"1898","2.6",300,0.75,"CI_HQ_SD","incSARI",693504.8,7098.9,209.557724906879,186,189
"1899","2.6",300,0.75,"PC_CI_SD","incSARI",359624.7,2141.8,337.071264571093,121,333
"1900","2.6",300,0.75,"PC_CI_HQ_SD","incSARI",274788.2,1845.8,352.610574253188,118,323
"1901","2.6",300,0.5,"NoInt","incSARI",2387954.1,75884,145.20181895456,144,145
"1902","2.6",300,0.5,"CI_HQ_SD","incSARI",688454,7098.9,207.74977340534,186,189
"1903","2.6",300,0.5,"PC_CI_SD","incSARI",339920.3,2141.8,331.742921796668,121,286
"1904","2.6",300,0.5,"PC_CI_HQ_SD","incSARI",250145.8,1845.8,343.166279425839,118,306
"1905","2.6",300,0.25,"NoInt","incSARI",2387954.1,75884,145.20181895456,144,145
"1906","2.6",300,0.25,"CI_HQ_SD","incSARI",677098.5,7098.9,202.539016996788,186,188
"1907","2.6",300,0.25,"PC_CI_SD","incSARI",306834.4,2141.8,317.326231348245,121,227
"1908","2.6",300,0.25,"PC_CI_HQ_SD","incSARI",223751.1,1845.8,327.446677133654,118,316
"1909","2.6",400,0.75,"NoInt","incSARI",2387954.1,75884,145.20181895456,144,145
"1910","2.6",400,0.75,"CI_HQ_SD","incSARI",715159.1,7135.4,214.427768730063,186,188
"1911","2.6",400,0.75,"PC_CI_SD","incSARI",429862.1,2668,337.106914519796,121,321
"1912","2.6",400,0.75,"PC_CI_HQ_SD","incSARI",332127.4,2264.7,351.227599108053,121,348
"1913","2.6",400,0.5,"NoInt","incSARI",2387954.1,75884,145.20181895456,144,145
"1914","2.6",400,0.5,"CI_HQ_SD","incSARI",708006.7,7135.4,211.637033095873,186,187
"1915","2.6",400,0.5,"PC_CI_SD","incSARI",404021.9,2668,330.333358414482,121,332
"1916","2.6",400,0.5,"PC_CI_HQ_SD","incSARI",312732.7,2264.7,349.81824222411,121,307
"1917","2.6",400,0.25,"NoInt","incSARI",2387954.1,75884,145.20181895456,144,145
"1918","2.6",400,0.25,"CI_HQ_SD","incSARI",693829.4,7135.4,205.396646927905,186,186
"1919","2.6",400,0.25,"PC_CI_SD","incSARI",373384,2668,327.641912883252,121,254
"1920","2.6",400,0.25,"PC_CI_HQ_SD","incSARI",281383.1,2264.7,341.314056530047,121,314
"1921","2.0",60,0.75,"NoInt","incCritical",537116.5,13039.8,178.354354595325,178,178
"1922","2.0",60,0.75,"CI_HQ_SD","incCritical",65580.6,380.2,350.579329862795,250,335
"1923","2.0",60,0.75,"PC_CI_SD","incCritical",11983.9,107.8,350.425370705697,126,331
"1924","2.0",60,0.75,"PC_CI_HQ_SD","incCritical",9778.5,103,341.549286700414,126,308
"1925","2.0",60,0.5,"NoInt","incCritical",537116.5,13039.8,178.354354595325,178,178
"1926","2.0",60,0.5,"CI_HQ_SD","incCritical",65580.6,380.2,350.579329862795,250,335
"1927","2.0",60,0.5,"PC_CI_SD","incCritical",10684.8,107.8,345.359557502246,126,326
"1928","2.0",60,0.5,"PC_CI_HQ_SD","incCritical",9096.2,103,334.565466898265,126,289
"1929","2.0",60,0.25,"NoInt","incCritical",537116.5,13039.8,178.354354595325,178,178
"1930","2.0",60,0.25,"CI_HQ_SD","incCritical",65580.6,380.2,350.579329862795,250,335
"1931","2.0",60,0.25,"PC_CI_SD","incCritical",9690.1,107.8,327.241514535454,126,289
"1932","2.0",60,0.25,"PC_CI_HQ_SD","incCritical",8105.4,103,327.367039257779,126,267
"1933","2.0",100,0.75,"NoInt","incCritical",537116.5,13039.8,178.354354595325,178,178
"1934","2.0",100,0.75,"CI_HQ_SD","incCritical",64854.4,387.8,338.74807723146,251,283
"1935","2.0",100,0.75,"PC_CI_SD","incCritical",18079.9,148,363.649157351534,125,338
"1936","2.0",100,0.75,"PC_CI_HQ_SD","incCritical",14609.3,151.6,355.501920009857,124,330
"1937","2.0",100,0.5,"NoInt","incCritical",537116.5,13039.8,178.354354595325,178,178
"1938","2.0",100,0.5,"CI_HQ_SD","incCritical",64843.8,387.8,338.684834941814,251,283
"1939","2.0",100,0.5,"PC_CI_SD","incCritical",16536.8,148,356.886247641624,125,355
"1940","2.0",100,0.5,"PC_CI_HQ_SD","incCritical",13584.5,151.6,349.531414479738,124,326
"1941","2.0",100,0.25,"NoInt","incCritical",537116.5,13039.8,178.354354595325,178,178
"1942","2.0",100,0.25,"CI_HQ_SD","incCritical",64843.8,387.8,338.684834941814,251,283
"1943","2.0",100,0.25,"PC_CI_SD","incCritical",14406.1,148,352.142398011953,125,315
"1944","2.0",100,0.25,"PC_CI_HQ_SD","incCritical",11646.8,151.6,342.799601607308,124,300
"1945","2.0",200,0.75,"NoInt","incCritical",537116.5,13039.8,178.354354595325,178,178
"1946","2.0",200,0.75,"CI_HQ_SD","incCritical",64287.6,400.9,326.295246672764,251,259
"1947","2.0",200,0.75,"PC_CI_SD","incCritical",32176.7,223.6,377.714423791128,127,358
"1948","2.0",200,0.75,"PC_CI_HQ_SD","incCritical",25611.5,215.2,372.499166390098,128,368
"1949","2.0",200,0.5,"NoInt","incCritical",537116.5,13039.8,178.354354595325,178,178
"1950","2.0",200,0.5,"CI_HQ_SD","incCritical",63535.4,400.9,321.732317731532,251,258
"1951","2.0",200,0.5,"PC_CI_SD","incCritical",28826,223.6,369.239613543329,127,359
"1952","2.0",200,0.5,"PC_CI_HQ_SD","incCritical",23800.6,215.2,370.828453904523,128,343
"1953","2.0",200,0.25,"NoInt","incCritical",537116.5,13039.8,178.354354595325,178,178
"1954","2.0",200,0.25,"CI_HQ_SD","incCritical",63465.2,400.9,321.285918897285,251,258
"1955","2.0",200,0.25,"PC_CI_SD","incCritical",23598.3,223.6,364.715072695915,127,388
"1956","2.0",200,0.25,"PC_CI_HQ_SD","incCritical",20718.5,215.2,368.927967758284,128,366
"1957","2.0",300,0.75,"NoInt","incCritical",537116.5,13039.8,178.354354595325,178,178
"1958","2.0",300,0.75,"CI_HQ_SD","incCritical",65339.6,428.8,319.550265076615,249,252
"1959","2.0",300,0.75,"PC_CI_SD","incCritical",44401.1,277,381.010177675778,130,373
"1960","2.0",300,0.75,"PC_CI_HQ_SD","incCritical",36161.1,265.4,381.930842811751,132,375
"1961","2.0",300,0.5,"NoInt","incCritical",537116.5,13039.8,178.354354595325,178,178
"1962","2.0",300,0.5,"CI_HQ_SD","incCritical",64342.8,428.8,314.785373033191,249,251
"1963","2.0",300,0.5,"PC_CI_SD","incCritical",40403.2,277,376.405123851576,130,359
"1964","2.0",300,0.5,"PC_CI_HQ_SD","incCritical",32984.4,265.4,376.344423424407,132,349
"1965","2.0",300,0.25,"NoInt","incCritical",537116.5,13039.8,178.354354595325,178,178
"1966","2.0",300,0.25,"CI_HQ_SD","incCritical",62752.4,428.8,304.792473275922,249,249
"1967","2.0",300,0.25,"PC_CI_SD","incCritical",32731.7,277,370.482550554967,130,386
"1968","2.0",300,0.25,"PC_CI_HQ_SD","incCritical",28707,265.4,379.108541470721,132,368
"1969","2.0",400,0.75,"NoInt","incCritical",537116.5,13039.8,178.354354595325,178,178
"1970","2.0",400,0.75,"CI_HQ_SD","incCritical",76256.5,429.3,331.204223902225,251,262
"1971","2.0",400,0.75,"PC_CI_SD","incCritical",56884.4,340.9,386.928549830885,133,384
"1972","2.0",400,0.75,"PC_CI_HQ_SD","incCritical",45212.6,305.8,383.843158765477,132,378
"1973","2.0",400,0.5,"NoInt","incCritical",537116.5,13039.8,178.354354595325,178,178
"1974","2.0",400,0.5,"CI_HQ_SD","incCritical",65713.9,429.3,312.642713337665,251,248
"1975","2.0",400,0.5,"PC_CI_SD","incCritical",51466.1,340.9,382.919467377555,133,359
"1976","2.0",400,0.5,"PC_CI_HQ_SD","incCritical",41784.1,305.8,381.08870838429,132,362
"1977","2.0",400,0.25,"NoInt","incCritical",537116.5,13039.8,178.354354595325,178,178
"1978","2.0",400,0.25,"CI_HQ_SD","incCritical",62743.1,429.3,295.140085523348,251,244
"1979","2.0",400,0.25,"PC_CI_SD","incCritical",41872.1,340.9,375.043291356297,133,386
"1980","2.0",400,0.25,"PC_CI_HQ_SD","incCritical",36404.9,305.8,384.934047339781,132,373
"1981","2.2",60,0.75,"NoInt","incCritical",608752.5,15687.1,168.151157490113,168,168
"1982","2.2",60,0.75,"CI_HQ_SD","incCritical",85828.7,843.4,263.610609271724,250,241
"1983","2.2",60,0.75,"PC_CI_SD","incCritical",15206.7,118.4,345.504317175982,124,307
"1984","2.2",60,0.75,"PC_CI_HQ_SD","incCritical",12180.2,117.2,336.10196055894,123,305
"1985","2.2",60,0.5,"NoInt","incCritical",608752.5,15687.1,168.151157490113,168,168
"1986","2.2",60,0.5,"CI_HQ_SD","incCritical",85602.4,843.4,262.483970075605,250,241
"1987","2.2",60,0.5,"PC_CI_SD","incCritical",14538.6,118.4,341.915775934409,124,313
"1988","2.2",60,0.5,"PC_CI_HQ_SD","incCritical",11249.5,117.2,330.977030090226,123,278
"1989","2.2",60,0.25,"NoInt","incCritical",608752.5,15687.1,168.151157490113,168,168
"1990","2.2",60,0.25,"CI_HQ_SD","incCritical",85425.3,843.4,261.542711585444,250,241
"1991","2.2",60,0.25,"PC_CI_SD","incCritical",13025.4,118.4,333.31671196278,124,282
"1992","2.2",60,0.25,"PC_CI_HQ_SD","incCritical",9963.9,117.2,316.034765503467,123,270
"1993","2.2",100,0.75,"NoInt","incCritical",608752.5,15687.1,168.151157490113,168,168
"1994","2.2",100,0.75,"CI_HQ_SD","incCritical",87170.1,836.2,256.936767308974,249,236
"1995","2.2",100,0.75,"PC_CI_SD","incCritical",23517.2,171.6,361.802234109503,126,345
"1996","2.2",100,0.75,"PC_CI_HQ_SD","incCritical",18600.1,167.8,348.090230697684,124,323
"1997","2.2",100,0.5,"NoInt","incCritical",608752.5,15687.1,168.151157490113,168,168
"1998","2.2",100,0.5,"CI_HQ_SD","incCritical",86555.6,836.2,254.137071431542,249,235
"1999","2.2",100,0.5,"PC_CI_SD","incCritical",21658.7,171.6,351.093265062077,126,313
"2000","2.2",100,0.5,"PC_CI_HQ_SD","incCritical",17012.2,167.8,343.350231010686,124,335
"2001","2.2",100,0.25,"NoInt","incCritical",608752.5,15687.1,168.151157490113,168,168
"2002","2.2",100,0.25,"CI_HQ_SD","incCritical",86002.9,836.2,251.470158564421,249,235
"2003","2.2",100,0.25,"PC_CI_SD","incCritical",19459.7,171.6,339.344208800752,126,326
"2004","2.2",100,0.25,"PC_CI_HQ_SD","incCritical",14683.7,167.8,329.960541280467,124,290
"2005","2.2",200,0.75,"NoInt","incCritical",608752.5,15687.1,168.151157490113,168,168
"2006","2.2",200,0.75,"CI_HQ_SD","incCritical",91986.1,793,260.429335519171,249,231
"2007","2.2",200,0.75,"PC_CI_SD","incCritical",39815.8,276.7,368.957564584913,125,369
"2008","2.2",200,0.75,"PC_CI_HQ_SD","incCritical",33169.1,262.3,370.59687480215,125,346
"2009","2.2",200,0.5,"NoInt","incCritical",608752.5,15687.1,168.151157490113,168,168
"2010","2.2",200,0.5,"CI_HQ_SD","incCritical",89942.6,793,253.085095383055,249,230
"2011","2.2",200,0.5,"PC_CI_SD","incCritical",37347.3,276.7,362.39181413382,125,341
"2012","2.2",200,0.5,"PC_CI_HQ_SD","incCritical",30431.2,262.3,362.867747574857,125,349
"2013","2.2",200,0.25,"NoInt","incCritical",608752.5,15687.1,168.151157490113,168,168
"2014","2.2",200,0.25,"CI_HQ_SD","incCritical",88364.2,793,246.791210693924,249,229
"2015","2.2",200,0.25,"PC_CI_SD","incCritical",32852.1,276.7,349.926981836778,125,323
"2016","2.2",200,0.25,"PC_CI_HQ_SD","incCritical",24881.5,262.3,350.692880252396,125,367
"2017","2.2",300,0.75,"NoInt","incCritical",608752.5,15687.1,168.151157490113,168,168
"2018","2.2",300,0.75,"CI_HQ_SD","incCritical",98955.4,782.4,270.84950290737,250,231
"2019","2.2",300,0.75,"PC_CI_SD","incCritical",56458.7,363.4,374.982364099776,128,369
"2020","2.2",300,0.75,"PC_CI_HQ_SD","incCritical",46506.9,341.6,376.340723634557,127,367
"2021","2.2",300,0.5,"NoInt","incCritical",608752.5,15687.1,168.151157490113,168,168
"2022","2.2",300,0.5,"CI_HQ_SD","incCritical",95153.9,782.4,260.741976944718,250,228
"2023","2.2",300,0.5,"PC_CI_SD","incCritical",51468,363.4,378.7990576669,128,384
"2024","2.2",300,0.5,"PC_CI_HQ_SD","incCritical",42394.6,341.6,374.452977501852,127,351
"2025","2.2",300,0.25,"NoInt","incCritical",608752.5,15687.1,168.151157490113,168,168
"2026","2.2",300,0.25,"CI_HQ_SD","incCritical",91153.5,782.4,246.447898325352,250,225
"2027","2.2",300,0.25,"PC_CI_SD","incCritical",47010.1,363.4,368.543315159934,128,332
"2028","2.2",300,0.25,"PC_CI_HQ_SD","incCritical",35483.5,341.6,364.007113165274,127,374
"2029","2.2",400,0.75,"NoInt","incCritical",608752.5,15687.1,168.151157490113,168,168
"2030","2.2",400,0.75,"CI_HQ_SD","incCritical",106709.5,760.9,280.513882081727,248,233
"2031","2.2",400,0.75,"PC_CI_SD","incCritical",71960.7,441.9,378.972979695862,129,363
"2032","2.2",400,0.75,"PC_CI_HQ_SD","incCritical",58079.3,395.3,380.726019425165,130,377
"2033","2.2",400,0.5,"NoInt","incCritical",608752.5,15687.1,168.151157490113,168,168
"2034","2.2",400,0.5,"CI_HQ_SD","incCritical",101010.3,760.9,269.522114081435,248,228
"2035","2.2",400,0.5,"PC_CI_SD","incCritical",63817.2,441.9,382.414367913353,129,384
"2036","2.2",400,0.5,"PC_CI_HQ_SD","incCritical",53520,395.3,379.250155082212,130,353
"2037","2.2",400,0.25,"NoInt","incCritical",608752.5,15687.1,168.151157490113,168,168
"2038","2.2",400,0.25,"CI_HQ_SD","incCritical",96105.8,760.9,256.803093049535,248,225
"2039","2.2",400,0.25,"PC_CI_SD","incCritical",59058.7,441.9,372.494773843651,129,329
"2040","2.2",400,0.25,"PC_CI_HQ_SD","incCritical",44532.4,395.3,370.44147407281,130,378
"2041","2.4",60,0.75,"NoInt","incCritical",670615,18510.7,158.502696927447,156,158
"2042","2.4",60,0.75,"CI_HQ_SD","incCritical",118696.5,1157.3,226.635794652749,241,223
"2043","2.4",60,0.75,"PC_CI_SD","incCritical",19945.3,128.9,334.141532090267,124,267
"2044","2.4",60,0.75,"PC_CI_HQ_SD","incCritical",15230.6,120.8,341.956968208738,120,301
"2045","2.4",60,0.5,"NoInt","incCritical",670615,18510.7,158.502696927447,156,158
"2046","2.4",60,0.5,"CI_HQ_SD","incCritical",118143.5,1157.3,225.00698049406,241,222
"2047","2.4",60,0.5,"PC_CI_SD","incCritical",18816.7,128.9,319.389510381735,124,240
"2048","2.4",60,0.5,"PC_CI_HQ_SD","incCritical",14512.6,120.8,333.801868720974,120,296
"2049","2.4",60,0.25,"NoInt","incCritical",670615,18510.7,158.502696927447,156,158
"2050","2.4",60,0.25,"CI_HQ_SD","incCritical",117626.4,1157.3,223.410366210307,241,222
"2051","2.4",60,0.25,"PC_CI_SD","incCritical",18008,128.9,324.967564415815,124,225
"2052","2.4",60,0.25,"PC_CI_HQ_SD","incCritical",12666.6,120.8,306.035723872231,120,233
"2053","2.4",100,0.75,"NoInt","incCritical",670615,18510.7,158.502696927447,156,158
"2054","2.4",100,0.75,"CI_HQ_SD","incCritical",121666.1,1116,227.876492301471,234,219
"2055","2.4",100,0.75,"PC_CI_SD","incCritical",29268.2,180.3,344.753059634689,121,334
"2056","2.4",100,0.75,"PC_CI_HQ_SD","incCritical",22366.4,168.2,352.991652657558,119,346
"2057","2.4",100,0.5,"NoInt","incCritical",670615,18510.7,158.502696927447,156,158
"2058","2.4",100,0.5,"CI_HQ_SD","incCritical",120798,1116,225.643143926224,234,219
"2059","2.4",100,0.5,"PC_CI_SD","incCritical",28389.6,180.3,351.666821653,121,353
"2060","2.4",100,0.5,"PC_CI_HQ_SD","incCritical",21074.9,168.2,349.015838746566,119,316
"2061","2.4",100,0.25,"NoInt","incCritical",670615,18510.7,158.502696927447,156,158
"2062","2.4",100,0.25,"CI_HQ_SD","incCritical",119736.4,1116,222.580799155478,234,218
"2063","2.4",100,0.25,"PC_CI_SD","incCritical",25227.9,180.3,335.474688737469,121,256
"2064","2.4",100,0.25,"PC_CI_HQ_SD","incCritical",19068.1,168.2,339.085430640704,119,311
"2065","2.4",200,0.75,"NoInt","incCritical",670615,18510.7,158.502696927447,156,158
"2066","2.4",200,0.75,"CI_HQ_SD","incCritical",128997.3,1069,233.083734310718,193,214
"2067","2.4",200,0.75,"PC_CI_SD","incCritical",52817.2,328,358.740370561105,125,328
"2068","2.4",200,0.75,"PC_CI_HQ_SD","incCritical",40830.4,298.4,362.727345311337,123,350
"2069","2.4",200,0.5,"NoInt","incCritical",670615,18510.7,158.502696927447,156,158
"2070","2.4",200,0.5,"CI_HQ_SD","incCritical",127214.9,1069,229.410708179624,193,214
"2071","2.4",200,0.5,"PC_CI_SD","incCritical",47971.8,328,344.324132094272,125,333
"2072","2.4",200,0.5,"PC_CI_HQ_SD","incCritical",37255,298.4,365.709249765132,123,368
"2073","2.4",200,0.25,"NoInt","incCritical",670615,18510.7,158.502696927447,156,158
"2074","2.4",200,0.25,"CI_HQ_SD","incCritical",125176,1069,224.884166293858,193,212
"2075","2.4",200,0.25,"PC_CI_SD","incCritical",43401.3,328,340.078426222256,125,353
